replay_id,game_win,is_ot,tm_color,game_time,car_id,steer_sens,tm8_name,opp_name_1,opp_name_2,opp_url_1,opp_url_2,tm8_url,boost_per_min,boost_avg_amt,big_stoln_per_min,big_clctd_per_min,sml_clctd_per_min,pct_zero_boost,pct_full_boost,pct_0_25_boost,pct_25_50_boost,pct_75_100_boost,avg_speed,pct_supersonic,pct_slow,avg_powerslide_duration,powerslide_per_min,pct_ground,pct_high_air,avg_dist_to_ball,avg_dist_to_mates,pct_def_third,pct_off_third,pct_behind_ball,pct_most_back,percent_closest_to_ball,demos_given_per_min,demos_taken_per_min
27f4cd7a-0e19-455e-bb90-a7863b0622ef,False,True,blue,388.96512,23,1.55,Stop Cryinggggg,KandyKaner20088,c0mplexMX,https://rocketleague.tracker.network/rocket-league/profile/epic/KandyKaner20088,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198146939607,https://rocketleague.tracker.network/rocket-league/profile/epic/Stop Cryinggggg,401,47.41,0.6170219067457771,3.547875963788218,11.877671704856208,6.8535566,11.871095,28.834585,28.513632,19.799337,1563,18.409334,47.51426,0.15,11.414905274796876,61.385418,5.2890625,2392,3386,54.678505,19.596863,68.23698,53.518578,49.462894,0.46276643005933277,0.15425547668644427
a360b058-2d64-45bc-a7a7-aff8f46a3bfb,False,False,blue,393.70996,23,1.55,DR34MS.,Green._n,miaduh,https://rocketleague.tracker.network/rocket-league/profile/epic/Green._n,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198090570562,https://rocketleague.tracker.network/rocket-league/profile/epic/DR34MS.,440,52.54,0.6095857976262525,3.962307684570642,11.734526604305362,7.7021685,14.496114,27.813137,24.601221,29.727829,1542,20.005089,48.018326,0.34,10.820147907865984,65.26409,4.3706245,2676,3332,55.42319,19.012346,71.64821,54.7934,49.584072,0.15239644940656313,0.0
7339c913-0322-4d0a-9fae-8d417cd46713,False,True,orange,441.8978,23,1.55,Pyro,Grn.Day,*******,https://rocketleague.tracker.network/rocket-league/profile/epic/Grn.Day,https://rocketleague.tracker.network/rocket-league/profile/xbl/*******,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198357040997,448,51.4,0.6788900057886688,4.209118035889746,11.812686100722836,8.276502,12.175939,28.826859,25.976034,26.384993,1608,18.431973,42.57478,0.12,9.097126077568161,59.38583,2.3914828,2398,3527,51.660854,18.758408,66.935684,43.247868,51.374664,0.543112004630935,0.13577800115773375
f109c1fc-31fd-4993-a4f7-19f467a1bc88,False,False,orange,43.83187,23,1.55,Envixity480,sponge,BestV7,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198414381468,https://rocketleague.tracker.network/rocket-league/profile/epic/BestV7,https://rocketleague.tracker.network/rocket-league/profile/epic/Envixity480,285,53.36,1.3688669910729339,2.7377339821458677,13.688669910729338,0.0,4.8902984,13.165113,40.89413,14.426769,1461,17.922375,65.38813,0.08,9.582068937510536,64.71797,0.0,4099,3300,48.78995,28.378994,77.41494,54.454136,17.710812,1.3688669910729339,0.0
13285fae-abed-4de2-812d-51b9c8e12875,False,True,orange,545.5294,23,1.55,Elixric,SAVAGE_1RL,Ezzcrankz,https://rocketleague.tracker.network/rocket-league/profile/psn/SAVAGE_1RL,https://rocketleague.tracker.network/rocket-league/profile/xbl/Ezzcrankz,https://rocketleague.tracker.network/rocket-league/profile/epic/Elixric,450,54.14,1.2098339704514551,4.399396256187109,9.568686857206963,10.657415,12.77108,28.58041,20.358517,29.336685,1569,17.024015,43.4996,0.11,12.538279330133262,63.786667,2.485631,2424,3382,41.89184,24.445772,68.0886,51.05019,52.187588,0.5499245320233886,0.32995471921403324
8889a16c-dddc-41bb-bc50-37bd8d8cdb8e,False,False,blue,151.84196,23,1.55,Elixric,Tourtle.,Patrioticbstrip,https://rocketleague.tracker.network/rocket-league/profile/epic/Tourtle.,https://rocketleague.tracker.network/rocket-league/profile/epic/Patrioticbstrip,https://rocketleague.tracker.network/rocket-league/profile/epic/Elixric,443,49.5,0.7902953834368314,3.556329225465741,8.693249217805144,22.532217,13.360295,39.59488,14.925066,39.608566,1617,15.833168,39.592804,0.12,11.06413536811564,63.25119,4.619136,2591,3660,26.085526,36.54873,72.28701,43.597477,45.105568,0.7902953834368314,0.0
1c6f2397-1602-4e1b-8c9e-2ba757b95351,False,False,blue,335.73166,23,1.55,Elixric,christian_0725,omar714-_-,https://rocketleague.tracker.network/rocket-league/profile/psn/christian_0725,https://rocketleague.tracker.network/rocket-league/profile/psn/omar714-_-,https://rocketleague.tracker.network/rocket-league/profile/epic/Elixric,461,47.37,1.2509990865919527,3.752997259775858,12.688705021146948,15.798578,9.743589,35.18371,19.073177,28.129793,1701,25.109692,34.34805,0.1,11.080277624100152,58.18985,2.9957333,2706,3530,37.161102,28.957882,66.84217,43.991344,48.40902,0.5361424656822654,0.17871415522742182
cfd2bfda-c23b-473d-a679-ec8e8793bbdc,False,False,orange,355.00742,23,1.55,WOLFMCID,feistyd.,g.o.o.p,https://rocketleague.tracker.network/rocket-league/profile/epic/feistyd.,https://rocketleague.tracker.network/rocket-league/profile/epic/g.o.o.p,https://rocketleague.tracker.network/rocket-league/profile/epic/WOLFMCID,313,51.57,1.3520844155877079,1.8591160714330983,10.985685876650127,7.622919,9.269754,29.136387,23.199806,21.51222,1480,13.497918,52.65968,0.13,6.760422077938539,60.453568,2.7127888,2520,3394,52.431396,21.627052,69.9067,41.808846,54.301056,0.16901055194846348,0.33802110389692697
4323b0a9-90db-48e2-8a4c-55aafee2c5e0,False,False,blue,215.96498,23,1.55,feistyd.,EbonyBaby1945,castles23,https://rocketleague.tracker.network/rocket-league/profile/epic/EbonyBaby1945,https://rocketleague.tracker.network/rocket-league/profile/epic/castles23,https://rocketleague.tracker.network/rocket-league/profile/epic/feistyd.,416,48.16,0.2778228210888636,3.0560510319774994,11.390735664643408,13.945397,11.737135,36.862312,21.912943,24.336517,1563,11.508322,44.711826,0.09,6.389924885043863,55.605526,3.4727373,2227,3176,55.169697,19.13483,69.992584,55.08577,48.85238,0.0,0.0
fd6e40dd-66ed-42f0-88b8-dbbb6603bb2f,False,True,blue,365.5581,23,1.55,Luppy5025,Darker BC,lil_HeadMaster,https://rocketleague.tracker.network/rocket-league/profile/epic/Darker BC,https://rocketleague.tracker.network/rocket-league/profile/epic/lil_HeadMaster,https://rocketleague.tracker.network/rocket-league/profile/epic/Luppy5025,391,54.4,0.6565303846365325,3.4467845193417954,10.176220961866253,12.910095,9.799125,32.010944,19.458944,33.660908,1612,20.587751,40.592136,0.12,7.385966827160989,57.58107,3.516652,2297,3974,44.804447,25.575153,71.149216,48.491997,63.42811,0.4923977884773993,0.0
4e4ce8d1-61a0-4117-ab48-a71f4b9cde2e,False,False,blue,355.23782,23,1.55,TasteeSne,Nabilbsh,*******,https://rocketleague.tracker.network/rocket-league/profile/psn/Nabilbsh,https://rocketleague.tracker.network/rocket-league/profile/epic/*******,https://rocketleague.tracker.network/rocket-league/profile/xbl/TasteeSne,367,47.4,0.506702805461423,2.7024149624609226,11.147461720151306,12.9377575,13.106781,30.913807,23.215223,25.400665,1508,13.772305,48.916206,0.11,13.174272941996998,56.029427,5.989965,2361,3393,54.73251,16.07757,74.0677,49.165257,59.54393,0.16890093515380766,0.0
a2bd3c5d-5f40-4978-9c1c-6c7c2866c15b,False,False,blue,321.19113,23,1.55,GMARSH,Japafilo,hkizzle,https://rocketleague.tracker.network/rocket-league/profile/epic/Japafilo,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198369410850,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,407,48.8,0.37360932102950667,3.7360932102950666,8.219405062649146,17.83555,12.548703,37.27232,21.32651,24.676579,1545,14.494982,46.389587,0.08,6.72496777853112,58.340656,5.7026353,2453,3125,56.595253,12.854858,79.39147,50.92033,53.036407,0.0,0.0
21af5967-2c73-4ac8-a78c-569b6459ed95,False,True,orange,411.49054,23,1.55,GMARSH,Holy Gilfoyle,XxWaR,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198935209508,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198009389143,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,466,50.47,1.3123023435727101,3.93690703071813,11.373286977630153,9.542957,9.253247,30.900824,28.16517,18.920979,1644,21.53487,37.391792,0.1,8.165436804452417,59.61482,4.9265633,2365,3382,38.874165,28.685715,69.181015,42.082916,54.745255,0.4374341145242367,0.0
49448add-bf36-4327-8ff9-7e94d258290a,False,True,blue,457.88025,23,1.55,GMARSH,VIDIY,abc123jr15,https://rocketleague.tracker.network/rocket-league/profile/epic/VIDIY,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198145066550,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,426,52.37,0.9172703998479952,3.5380429708422674,11.66243794092451,9.616978,13.824694,27.375414,19.154541,34.968494,1644,20.501158,39.019108,0.16,9.172703998479951,59.117947,6.242621,2482,3582,50.38046,20.794157,72.32317,46.58871,51.76779,0.2620772570994272,0.0
1061d548-b2f2-4218-91a4-780269fb0edb,False,False,blue,350.7406,23,1.55,GMARSH,whew that was ez,bizwak,https://rocketleague.tracker.network/rocket-league/profile/epic/whew that was ez,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198077394901,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,385,46.13,0.1710665945145786,2.7370655122332574,12.829994588593395,11.9511385,6.9449863,38.69025,24.71737,17.420849,1576,17.904257,42.920097,0.11,7.184796969612301,58.46535,6.7429,2606,3279,51.163662,16.971024,65.726715,49.341217,46.760105,0.1710665945145786,0.1710665945145786
de549124-d77c-4b3a-9804-c8bec19f47d8,False,False,orange,338.46924,23,1.55,toasty_toes99,average_tm8,nengoflow suazo,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198280309049,https://rocketleague.tracker.network/rocket-league/profile/epic/nengoflow suazo,https://rocketleague.tracker.network/rocket-league/profile/epic/toasty_toes99,475,57.67,0.531806080812543,3.7226425656878006,11.345196390667583,5.070629,14.35763,24.1144,17.214773,31.04489,1544,21.996662,45.394386,0.23,6.2044042761463345,68.282364,3.5473678,2758,3552,43.701187,32.54337,58.200676,47.502823,36.550022,0.177268693604181,0.177268693604181
960c3e2f-4cbe-4fd8-94f1-4f68f962c5c9,False,False,orange,306.61407,23,1.55,j6hnson,p-blo.,User-f7459c1943,https://rocketleague.tracker.network/rocket-league/profile/epic/p-blo.,https://rocketleague.tracker.network/rocket-league/profile/epic/User-f7459c1943,https://rocketleague.tracker.network/rocket-league/profile/psn/j6hnson,342,47.47,0.978428680719055,1.95685736143811,17.220344780655367,7.9640827,5.3047833,26.37684,30.173147,18.699186,1470,14.973158,49.188164,0.11,6.457629292745763,61.16403,2.2128382,2401,3230,52.872437,20.547318,69.213394,44.31014,53.496803,0.195685736143811,0.0
052ae255-1815-487f-81da-305bdcb34bee,False,False,orange,163.43817,23,1.55,Geekin,EsePitufo,kami,https://rocketleague.tracker.network/rocket-league/profile/epic/EsePitufo,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198013928166,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198081800514,255,45.21,0.7342226115233668,1.4684452230467335,6.240892197948618,9.405199,1.1161017,35.903877,27.769957,15.342851,1465,22.516605,57.019176,0.17,3.671113057616834,60.69403,1.0074627,2276,2933,65.597015,17.179104,58.16418,28.92337,48.659317,0.0,0.0
2b681b00-11a3-4eb4-9dff-78623ab3a939,False,False,orange,389.59567,23,1.55,ItsRusty,'F/1J3.,Killerdade_9743,https://rocketleague.tracker.network/rocket-league/profile/epic/'F/1J3.,https://rocketleague.tracker.network/rocket-league/profile/psn/Killerdade_9743,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198195426597,438,51.36,0.7700290919557704,3.2341221862142358,12.474471289683482,5.7907567,13.55425,28.587778,28.651655,19.863195,1595,18.379158,45.50552,0.11,11.396430560945403,64.73251,3.6702676,2527,3120,52.337963,19.22068,76.54064,62.008198,44.414272,0.46201745517346227,0.0
fd25f797-42b1-4864-a2a6-853461946bb1,False,False,orange,364.88135,23,1.55,FussinHussin,The Kraken,ItsRusty,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198023995395,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198195426597,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198069233536,393,53.75,0.9866220896189953,3.7820513435394822,9.701783881253455,9.93959,8.728452,24.03746,25.41045,27.17366,1580,16.443361,45.63448,0.12,10.030657911126452,60.71587,2.9288008,2540,3360,42.581112,29.841658,77.66305,49.06439,51.39237,0.16443701493649923,0.16443701493649923
b4f72bfa-81f9-4e6e-8a5d-f71f3f9feb6b,False,False,blue,44.239815,23,1.55,xxNytrlxx,Fu Man,JulzOTP,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199033916204,https://rocketleague.tracker.network/rocket-league/profile/xbl/JulzOTP,https://rocketleague.tracker.network/rocket-league/profile/epic/xxNytrlxx,421,39.36,0.0,4.068733108400205,16.27493243360082,12.89917,5.657531,49.48956,30.440836,11.299304,1611,18.724466,46.777122,0.14,6.781221847333675,64.6992,0.0,2841,3723,61.575127,6.559238,85.383575,64.621574,41.991455,0.0,0.0
7329354b-281a-4028-8094-8027915fa69d,False,False,blue,155.31985,10900,1.55,Vic,JackHandy_mp,Caboum008,https://rocketleague.tracker.network/rocket-league/profile/psn/JackHandy_mp,https://rocketleague.tracker.network/rocket-league/profile/psn/Caboum008,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199030194042,226,48.96,0.38629962622291997,1.5451985048916799,5.02189514089796,13.658028,14.730415,24.038536,43.19075,21.50289,1294,6.035046,71.67516,0.12,6.567093645789639,75.4675,1.4646267,3030,3716,60.814697,8.846606,66.11089,54.1406,55.034256,0.0,0.0
6f3c4904-c440-47ae-afe4-c47ef73c1348,False,False,blue,265.4098,23,1.55,GMARSH,FaZellamasir,steezyboijosh,https://rocketleague.tracker.network/rocket-league/profile/epic/FaZellamasir,https://rocketleague.tracker.network/rocket-league/profile/epic/steezyboijosh,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,483,43.47,0.6781965096993404,4.069179058196043,11.7554061681219,10.92865,10.105537,33.546135,33.14961,17.284586,1625,20.894508,40.758633,0.16,9.268685632557652,56.65975,5.7105117,2723,3893,41.79279,28.816757,70.14041,40.096165,55.458218,0.6781965096993404,0.0
ab8fe249-156a-4fce-8b99-0b1d8d2d2a4f,False,False,blue,390.01407,23,1.55,GMARSH,frick,SHEDWARDS28,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198389313051,https://rocketleague.tracker.network/rocket-league/profile/epic/SHEDWARDS28,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,491,45.69,1.0768842262536835,3.8460150937631554,11.230364073788413,9.265465,10.814745,39.064865,27.06104,20.587845,1659,21.527903,39.29774,0.11,8.615073810029468,63.76979,3.750257,2501,3452,40.54596,26.585955,76.72159,51.34051,54.85661,0.30768120750105243,0.0
c0bf7bf6-98b3-4471-9028-4914fd379845,False,False,orange,358.92474,23,1.55,GMARSH,daddyloaferz,texansrock08,https://rocketleague.tracker.network/rocket-league/profile/xbl/daddyloaferz,https://rocketleague.tracker.network/rocket-league/profile/xbl/texansrock08,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,445,46.4,0.8358298176938151,3.84481716139155,8.191132213399388,10.754323,8.285629,34.07856,26.28481,22.738852,1596,18.840338,42.569344,0.13,9.194127994631968,55.078407,6.920029,2312,3441,43.289246,29.318043,78.07355,56.112106,57.036377,0.16716596353876303,0.0
af02e314-b8b2-4aa7-8730-36b7f45b6444,False,False,blue,365.77155,23,1.55,GMARSH,MrWiffs_,Cxldzilla,https://rocketleague.tracker.network/rocket-league/profile/epic/MrWiffs_,https://rocketleague.tracker.network/rocket-league/profile/epic/Cxldzilla,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,432,47.4,0.9842208886940497,3.1166994808644906,12.630834738240303,15.082657,8.58695,32.9115,27.3296,23.364565,1605,18.906998,40.868374,0.15,9.350098442593472,59.827423,5.136283,2606,3565,43.34082,23.760477,69.26449,50.294994,51.75536,0.1640368147823416,0.0
13fed230-54ee-44f6-8cfd-33515d03378a,False,False,blue,342.62433,23,1.55,GMARSH,[&Rolex Dealer[&,User-e751d9d5bc,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198119566737,https://rocketleague.tracker.network/rocket-league/profile/epic/User-e751d9d5bc,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,430,46.26,0.8755945615420833,3.6774971584767497,11.557848212355498,17.466597,13.653103,40.787407,18.61196,23.992767,1600,19.134882,44.01286,0.13,8.405707790804,57.537407,3.9659808,2361,3567,46.25164,29.247404,76.926,47.32629,57.76547,0.3502378246168333,0.0
a32d9be4-905e-485d-8112-da3ba0ca44ba,False,False,blue,202.25519,23,1.55,GMARSH,EricFatZimmer,welfare muncher,https://rocketleague.tracker.network/rocket-league/profile/epic/EricFatZimmer,https://rocketleague.tracker.network/rocket-league/profile/epic/welfare muncher,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,465,47.96,2.0765845365945865,3.856514139389946,8.8996480139768,11.123723,17.61428,33.360455,18.836452,33.57913,1561,17.960396,46.262375,0.12,8.00968321257912,58.5,5.0742574,1989,3321,42.524754,30.678217,73.237625,36.993084,67.07254,0.29665493379922664,0.0
d5697194-2af3-4fd0-bc41-4381528d2de3,False,False,orange,352.92084,23,1.55,GMARSH,ChanceIsTerrible,Y so bad g,https://rocketleague.tracker.network/rocket-league/profile/epic/ChanceIsTerrible,https://rocketleague.tracker.network/rocket-league/profile/xbl/Y so bad g,https://rocketleague.tracker.network/rocket-league/profile/epic/GMARSH,466,53.33,1.0200587757866608,4.42025469507553,12.070695513475487,11.6295,15.323157,25.911701,21.722057,32.766434,1555,16.870375,44.73244,0.12,10.540607349795495,62.603863,3.9559877,2615,3435,39.21563,26.22221,77.59124,51.33556,55.44956,0.8500489798222174,0.0
45d6a74a-fd34-48cf-bc70-51a1269adc10,False,False,blue,362.30884,23,1.55,thick large man,nock2515,tomioka,https://rocketleague.tracker.network/rocket-league/profile/xbl/nock2515,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198415683338,https://rocketleague.tracker.network/rocket-league/profile/epic/thick large man,359,47.22,0.8280228547556279,2.1528594223646325,13.910783959894548,13.793809,10.017524,43.170483,19.389027,21.743937,1530,16.039276,47.1636,0.18,11.095506253725413,62.65627,2.6883504,2822,3272,51.207302,19.875536,67.14148,56.7465,41.063087,0.33120914190225115,0.0
9beee47e-c031-4755-a827-168af0acb415,False,False,orange,321.7116,23,1.55,nock2515,Homericus,I LeChris I,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198046213086,https://rocketleague.tracker.network/rocket-league/profile/xbl/I LeChris I,https://rocketleague.tracker.network/rocket-league/profile/xbl/nock2515,472,55.48,1.305517115329382,4.47605868112931,13.241673598340876,12.541833,12.262405,30.302633,21.737413,26.492575,1706,27.394936,33.450592,0.13,7.460097801882184,58.017395,3.232088,2707,3260,45.117317,23.956402,66.41016,42.82419,42.954155,0.5595073351411638,0.1865024450470546
765cd56f-d576-48d0-8d34-3e56dbda6334,False,False,orange,364.686,23,1.55,nock2515,FarmasuticaI,tomioka,https://rocketleague.tracker.network/rocket-league/profile/psn/FarmasuticaI,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198415683338,https://rocketleague.tracker.network/rocket-league/profile/xbl/nock2515,401,44.71,0.6581003932149849,2.796926671163686,13.491058060907191,16.24202,7.6580205,39.34152,22.502338,20.454866,1557,15.464203,45.610386,0.12,7.239104325364834,58.56101,2.7459571,2426,3065,41.825695,26.647621,69.13347,53.603268,47.621788,0.0,0.16452509830374623
91784ab7-3290-49b3-887c-effc4c51aa0f,False,False,blue,195.62045,23,1.55,tomioka,Tempest_thebest,crofosho,https://rocketleague.tracker.network/rocket-league/profile/psn/Tempest_thebest,https://rocketleague.tracker.network/rocket-league/profile/epic/crofosho,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198415683338,449,40.39,0.3067163990267889,3.067163990267889,12.268655961071556,17.734266,6.344056,39.86605,23.515654,21.527666,1482,16.7409,52.393387,0.21,7.054477177616144,59.752228,1.9350876,2182,3207,42.927357,25.607946,75.16511,43.076923,58.909092,0.3067163990267889,0.0
940ac4f3-2ccd-447c-904a-f110fb84c8d5,False,False,blue,270.661,23,1.55,ZachCool17,*******,TacoLightning,https://rocketleague.tracker.network/rocket-league/profile/xbl/*******,https://rocketleague.tracker.network/rocket-league/profile/steam/76561199018671729,https://rocketleague.tracker.network/rocket-league/profile/xbl/ZachCool17,393,56.99,1.1083975896047085,3.9902313225769506,9.532219270600493,7.303779,17.57106,24.171404,21.734926,31.449896,1512,12.55486,50.275703,0.1,7.0937445734701345,61.24761,3.3684683,2307,3467,45.11628,22.449362,77.43726,41.02067,60.15827,0.0,0.2216795179209417
8e2d94f1-fdda-4c3a-a320-6195e03fdaa8,False,True,blue,408.244,23,1.55,Jakelisk36,tke6161,tomatosocks,https://rocketleague.tracker.network/rocket-league/profile/psn/tke6161,https://rocketleague.tracker.network/rocket-league/profile/psn/tomatosocks,https://rocketleague.tracker.network/rocket-league/profile/psn/Jakelisk36,456,51.42,1.6166802206523547,3.821244157905566,12.786470836068624,11.240291,11.125307,26.573833,20.111704,31.443808,1626,21.61122,41.155704,0.14,8.377342961562203,59.138493,3.219005,2514,3392,41.187572,27.404446,61.457745,41.777393,45.226902,0.5878837166008563,0.0
b6b7f54a-3fef-4c43-b44e-1da2217e4274,False,False,blue,244.00366,23,1.55,Tavo5838,1peezy.,Petros1715,https://rocketleague.tracker.network/rocket-league/profile/epic/1peezy.,https://rocketleague.tracker.network/rocket-league/profile/epic/Petros1715,https://rocketleague.tracker.network/rocket-league/profile/xbl/Tavo5838,380,50.64,0.4917959017499983,3.196673361374989,9.590020084124967,12.232975,9.985283,33.63158,19.912281,29.061403,1498,16.612324,51.107765,0.13,4.672061066624984,59.85535,2.3995652,2733,3152,61.469,11.446011,61.10275,42.144226,42.188824,0.4917959017499983,0.24589795087499916
a11cd651-02b7-4743-84a1-dd29ba397bc1,False,False,blue,250.29279,23,1.55,CrisValenciaaa,Robosauras,j6hnson,https://rocketleague.tracker.network/rocket-league/profile/xbl/Robosauras,https://rocketleague.tracker.network/rocket-league/profile/psn/j6hnson,https://rocketleague.tracker.network/rocket-league/profile/psn/CrisValenciaaa,424,51.6,0.9588770016107936,4.0752272568458725,9.828489266510633,12.365954,13.366546,31.96613,21.72063,32.43841,1545,14.656696,44.06255,0.1,8.86961226489984,60.47437,2.207035,2072,2864,43.670353,25.427135,70.88358,46.22984,53.449295,0.7191577512080951,0.0
5dc2fcb9-16d3-4fdc-a3ae-df3b2d41b872,False,False,blue,374.96948,23,1.55,000Swag,jman-the-one,Flatlander 583,https://rocketleague.tracker.network/rocket-league/profile/psn/jman-the-one,https://rocketleague.tracker.network/rocket-league/profile/epic/Flatlander 583,https://rocketleague.tracker.network/rocket-league/profile/epic/000Swag,436,50.88,0.4800390687796778,3.6802995273108627,11.200911604859147,10.580311,9.353775,28.719027,28.007524,21.713057,1557,15.476095,46.5138,0.1,10.72087253607947,64.650696,3.2524452,2481,3290,43.724945,22.764446,73.472664,54.162487,50.866886,0.4800390687796778,0.0
dd63e83b-68bb-43fd-a1ed-a9ecc672db78,False,True,orange,438.7781,23,1.55,Adam54913,Rhythmic On 240,AquaSaintTTV,https://rocketleague.tracker.network/rocket-league/profile/epic/Rhythmic On 240,https://rocketleague.tracker.network/rocket-league/profile/xbl/AquaSaintTTV,https://rocketleague.tracker.network/rocket-league/profile/psn/Adam54913,387,50.55,0.68371689471284,3.008354336736496,12.44364748377369,6.3607516,15.735904,25.10162,27.707903,24.601883,1542,19.049591,48.69353,0.16,9.572036525979762,63.331497,2.2771184,2614,2720,46.042553,25.07188,72.29672,57.11496,34.757137,0.13674337894256802,0.13674337894256802
8fb2eb26-e9bc-4810-b823-d9b27e4f079e,False,True,orange,401.13275,23,1.55,DMac393,GetThePan,TikTok Vezpait,https://rocketleague.tracker.network/rocket-league/profile/epic/GetThePan,https://rocketleague.tracker.network/rocket-league/profile/epic/TikTok Vezpait,https://rocketleague.tracker.network/rocket-league/profile/xbl/DMac393,457,50.12,1.3461877645243376,4.188139711853495,9.1241615151094,11.079628,11.844928,29.78859,23.30374,24.285751,1678,22.251656,37.345997,0.16,10.320772861353255,60.82969,2.7089841,2355,3402,44.947025,23.70302,68.2502,48.857346,50.737495,0.4487292548414459,0.0
f15f08e8-03ab-4048-80ba-c46f96c62f58,False,False,orange,313.26404,23,1.55,ItzMaddie-_,DethGhost_1,SuperEvilKiller,https://rocketleague.tracker.network/rocket-league/profile/psn/DethGhost_1,https://rocketleague.tracker.network/rocket-league/profile/epic/SuperEvilKiller,https://rocketleague.tracker.network/rocket-league/profile/psn/ItzMaddie-_,464,54.22,1.1491903124278164,4.022166093497357,11.300371405540194,11.490488,11.857734,27.951094,23.714323,28.250801,1664,24.028559,34.1244,0.16,10.151181093112378,58.788635,3.3478944,2316,3200,41.73621,22.86804,69.51135,47.973534,51.116627,0.0,0.3830634374759388
ddfac3ce-cf31-4a22-8dfe-dd494b7c1b30,False,False,orange,347.409,23,1.55,Q8ZE,FrankFiddler69,JerryIsBrikcedUp,https://rocketleague.tracker.network/rocket-league/profile/epic/FrankFiddler69,https://rocketleague.tracker.network/rocket-league/profile/epic/JerryIsBrikcedUp,https://rocketleague.tracker.network/rocket-league/profile/xbl/Q8ZE,442,44.73,0.8635354869908379,3.4541419479633517,9.32618325950105,13.05483,11.201987,35.598267,29.17346,15.6402855,1664,20.002308,39.086895,0.12,7.080990993324871,60.5668,4.1470666,2513,3208,51.450172,17.843641,57.49329,41.83837,49.702724,0.17270709739816759,0.0
3b6ecd61-390b-43f4-8ec2-ba3f00d43ea5,False,True,blue,431.3634,23,1.55,FrankFiddler69,JerryIsBrikcedUp,lm Futz,https://rocketleague.tracker.network/rocket-league/profile/epic/JerryIsBrikcedUp,https://rocketleague.tracker.network/rocket-league/profile/xbl/lm Futz,https://rocketleague.tracker.network/rocket-league/profile/epic/FrankFiddler69,452,50.4,0.9736570140164882,4.033721915211165,9.875663999310094,11.207128,15.888123,34.874733,23.8361,24.273392,1616,20.118853,39.766476,0.14,9.458382421874456,58.199078,4.440781,2082,3244,39.903435,28.299173,68.19026,40.627052,61.63433,0.27818771829042516,0.0
5db6cc10-8b2a-445d-9d68-d44841465e2b,False,False,blue,149.21985,23,1.55,Prince Raj,IamDaaBoss,xSickSnipesx,https://rocketleague.tracker.network/rocket-league/profile/epic/IamDaaBoss,https://rocketleague.tracker.network/rocket-league/profile/epic/xSickSnipesx,https://rocketleague.tracker.network/rocket-league/profile/steam/76561198839893390,432,53.29,1.2062738301908225,3.618821490572467,9.65019064152658,7.680946,11.602659,19.675306,29.185284,26.40006,1679,19.345318,40.313927,0.11,10.052281918256853,61.2557,6.338878,2727,2946,44.06359,22.082102,79.27287,44.091583,41.728214,0.4020912767302741,0.0
9b28b780-eb62-4e54-b5a5-90efe9302fbf,False,False,orange,363.88727,23,1.55,oo,mvp_patriot,lildikdikjr,https://rocketleague.tracker.network/rocket-league/profile/psn/mvp_patriot,https://rocketleague.tracker.network/rocket-league/profile/psn/lildikdikjr,https://rocketleague.tracker.network/rocket-league/profile/steam/76561197992120408,428,47.21,0.9893173784287645,3.2977245947625486,10.058060014025774,11.587229,7.748833,31.674368,26.908201,18.418016,1606,19.025934,40.97851,0.12,9.398515095073263,59.322506,4.8479795,2564,3372,39.43744,30.468706,73.355545,51.495594,49.2767,0.32977245947625483,0.16488622973812742
